Pred_Expl,Expl_1,Expl_2,Expl_3
the tourists avoid the manager is a rephrasing of the tourists avoid the tourists.,the athlete is not the tourists and the tourists is not the manager.,,
the artist is the artist.,the authors is not the artist and the artist is not the secretary.,,
the students are contacting the professors.,the student contacted the secretaries.,,
the judge and the bankers are the same people.,the judge is not the tourists and the tourists is not the bankers.,,
the doctor helped the doctor by the actors.,the lawyer helped the doctor.,,
the manager is a tourist.,the doctors believed the tourist.,,
actors are called lawyers.,the secretaries called the actors.,,
the actor is a scientist.,the actor recognized the scientists.,,
scientists near the manager implies businessmen encouraging the scientists.,the scientists encouraged the banker.,,
tourist next to the secretary means secretary.,the doctor believed the tourists.,,
the implication is that the representative recognized the bankers.,the banker recognized the senator.,,
the professor is a student.,the professors is not the student and the student is not the senator.,,
the manager saw the manager is a rephrasing of the manager saw the politician.,the manager saw the senators.,,
the students are either thanking the lawyer or the lawyer.,the students thanked the lawyer.,,
the actors helped the actors by helping them by helping them by helping them by the lawyers.,the authors helped the actors.,,
the manager avoid the scientists by avoiding them.,the secretary is not the managers and the managers is not the scientists.,,
the artist is not a president.,the authors advised the senator.,,
the judges admire the author in front of the tourist.,the judges is not the author and the author is not the tourist.,,
the tourist supported the bankers because he is near the bankers.,the senator supported the banker.,,
the motions of the presidents and the motions of the judge are the same thing.,the judge mentioned the secretaries.,,
"the term "" the "" is used to describe a specific group of students.",the senator recommended the doctor.,,
